latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
52.49071,13.83894,297.62,0.47,0.48,2022-08-29,0035,N,nominal,2.0NRT,285.69,0.8,N
52.49394,4.60278,301.31,0.58,0.69,2022-08-29,0035,N,nominal,2.0NRT,264.74,2.13,N
52.17485,14.60972,307.68,0.44,0.46,2022-08-29,0035,N,nominal,2.0NRT,285.73,0.71,N
52.17436,14.61619,300.01,0.44,0.46,2022-08-29,0035,N,nominal,2.0NRT,287.11,0.94,N
52.17386,14.62264,298.04,0.44,0.46,2022-08-29,0035,N,nominal,2.0NRT,285.34,0.94,N
52.17058,14.60885,296.63,0.44,0.46,2022-08-29,0035,N,nominal,2.0NRT,284.84,0.71,N
52.16809,14.64119,296.41,0.44,0.46,2022-08-29,0035,N,nominal,2.0NRT,286.22,0.42,N
52.49538,4.60601,310.85,0.58,0.69,2022-08-29,0035,N,nominal,2.0NRT,264.3,1.13,N
52.46578,7.31519,298.99,0.44,0.63,2022-08-29,0035,N,nominal,2.0NRT,282.05,0.77,N
52.37342,9.87428,297.07,0.35,0.56,2022-08-29,0035,N,nominal,2.0NRT,283.37,0.65,N
52.35181,9.88795,300.38,0.35,0.56,2022-08-29,0035,N,nominal,2.0NRT,283.41,0.75,N
52.35337,9.88838,308.54,0.35,0.56,2022-08-29,0035,N,nominal,2.0NRT,284.07,1.1,N
48.53469,34.65066,302.84,0.59,0.53,2022-08-29,0035,N,nominal,2.0NRT,290.9,2.52,N
48.53016,34.64771,319.66,0.59,0.53,2022-08-29,0035,N,nominal,2.0NRT,289.1,2.52,N
48.51857,34.63155,310.62,0.59,0.53,2022-08-29,0035,N,nominal,2.0NRT,289.13,1.19,N
52.16561,10.41689,297.71,0.33,0.55,2022-08-29,0035,N,nominal,2.0NRT,283.77,0.99,N
52.16522,10.42678,316.28,0.33,0.55,2022-08-29,0035,N,nominal,2.0NRT,283.93,1.67,N
52.16046,10.41634,320.32,0.33,0.55,2022-08-29,0035,N,nominal,2.0NRT,285.45,1.76,N
52.16124,10.39663,303.33,0.33,0.55,2022-08-29,0035,N,nominal,2.0NRT,286.07,3.49,N
52.15589,10.40103,367,0.33,0.55,2022-08-29,0035,N,high,2.0NRT,288.29,3.49,N
52.1557,10.40596,317.07,0.33,0.55,2022-08-29,0035,N,nominal,2.0NRT,284.29,3.95,N
52.15075,10.40049,318.81,0.33,0.55,2022-08-29,0035,N,nominal,2.0NRT,284.59,1.73,N
48.47169,34.62706,299.58,0.59,0.53,2022-08-29,0035,N,nominal,2.0NRT,288.58,1.24,N
52.18906,8.36746,298.87,0.4,0.6,2022-08-29,0035,N,nominal,2.0NRT,280.59,0.44,N
52.18658,8.36571,304.77,0.4,0.6,2022-08-29,0035,N,nominal,2.0NRT,280.58,0.63,N
52.17447,7.88795,296.81,0.42,0.61,2022-08-29,0035,N,nominal,2.0NRT,282.87,0.46,N
51.68833,15.9813,333.51,0.57,0.43,2022-08-29,0035,N,nominal,2.0NRT,286.22,6.31,N
51.76794,8.05407,302.34,0.41,0.61,2022-08-29,0035,N,nominal,2.0NRT,284,1.35,N
51.76663,8.05272,307.23,0.41,0.61,2022-08-29,0035,N,nominal,2.0NRT,284.46,1.12,N
51.18339,16.11601,298.92,0.56,0.43,2022-08-29,0035,N,nominal,2.0NRT,285.38,0.88,N
51.59383,8.33201,300.11,0.4,0.6,2022-08-29,0035,N,nominal,2.0NRT,283.02,0.95,N
51.49215,6.73669,304.47,0.47,0.64,2022-08-29,0035,N,nominal,2.0NRT,275.79,2.1,N
51.48644,6.7015,301.98,0.47,0.64,2022-08-29,0035,N,nominal,2.0NRT,280.34,1.38,N
51.48638,6.70858,301.84,0.47,0.64,2022-08-29,0035,N,nominal,2.0NRT,280.39,1.38,N
51.48032,6.71527,297.92,0.47,0.64,2022-08-29,0035,N,nominal,2.0NRT,278.27,1.52,N
51.49025,6.73796,301.71,0.47,0.64,2022-08-29,0035,N,nominal,2.0NRT,275.56,0.92,N
51.4847,6.70285,305.81,0.47,0.64,2022-08-29,0035,N,nominal,2.0NRT,280.86,2,N
51.4846,6.7099,300,0.47,0.64,2022-08-29,0035,N,nominal,2.0NRT,279.94,0.84,N
51.48452,6.71684,300.52,0.47,0.64,2022-08-29,0035,N,nominal,2.0NRT,278.88,0.84,N
51.36649,10.47913,295.56,0.32,0.55,2022-08-29,0035,N,nominal,2.0NRT,284.15,0.43,N
51.26929,11.65723,303.5,0.57,0.52,2022-08-29,0035,N,nominal,2.0NRT,284.61,1.6,N
47.88478,33.44779,301.62,0.55,0.51,2022-08-29,0035,N,nominal,2.0NRT,289.38,1.03,N
47.87146,33.43995,305.87,0.55,0.51,2022-08-29,0035,N,nominal,2.0NRT,289.61,1.42,N
47.86702,33.43733,302.93,0.55,0.51,2022-08-29,0035,N,nominal,2.0NRT,288.33,1.42,N
51.37069,6.69877,303.11,0.47,0.64,2022-08-29,0035,N,nominal,2.0NRT,284.84,4.39,N
51.37064,6.70579,303.85,0.47,0.64,2022-08-29,0035,N,nominal,2.0NRT,284.51,1.87,N
51.37058,6.71282,297.57,0.47,0.64,2022-08-29,0035,N,nominal,2.0NRT,281.09,1.87,N
51.36464,6.70564,329.83,0.47,0.64,2022-08-29,0035,N,nominal,2.0NRT,285.54,1.87,N
51.36944,6.70145,325.41,0.47,0.64,2022-08-29,0035,N,nominal,2.0NRT,286.42,2.4,N
51.36935,6.70845,303.63,0.47,0.64,2022-08-29,0035,N,nominal,2.0NRT,284.73,2.4,N
51.36927,6.71548,300.98,0.47,0.64,2022-08-29,0035,N,nominal,2.0NRT,281.01,1.28,N
51.36344,6.70134,297.82,0.47,0.64,2022-08-29,0035,N,nominal,2.0NRT,283.35,1.38,N
51.36336,6.70831,314.44,0.47,0.64,2022-08-29,0035,N,nominal,2.0NRT,283.86,1.38,N
51.17183,3.80171,320.43,0.62,0.71,2022-08-29,0035,N,nominal,2.0NRT,272.83,3.25,N
51.17198,3.81107,304.87,0.62,0.71,2022-08-29,0035,N,nominal,2.0NRT,271.5,3.25,N
51.16525,3.81119,305.76,0.62,0.71,2022-08-29,0035,N,nominal,2.0NRT,271.09,2.18,N
51.17711,3.80755,316.5,0.62,0.71,2022-08-29,0035,N,nominal,2.0NRT,272.55,3.61,N
51.17027,3.79841,298.02,0.62,0.71,2022-08-29,0035,N,nominal,2.0NRT,273.99,3.07,N
51.17038,3.80785,319.2,0.62,0.71,2022-08-29,0035,N,nominal,2.0NRT,272.13,3.07,N
50.76398,5.66732,298.76,0.51,0.66,2022-08-29,0037,N,nominal,2.0NRT,280.92,0.89,N
48.30945,27.89187,317.69,0.49,0.4,2022-08-29,0037,N,nominal,2.0NRT,287,1.78,N
49.89483,15.6384,295.79,0.56,0.43,2022-08-29,0037,N,nominal,2.0NRT,284.92,0.94,N
47.78432,29.01689,309.54,0.55,0.42,2022-08-29,0037,N,nominal,2.0NRT,289.85,2.3,N
47.78505,29.01709,312.02,0.55,0.43,2022-08-29,0037,N,nominal,2.0NRT,290.23,2.32,N
47.78993,28.95701,305.32,0.54,0.42,2022-08-29,0037,N,nominal,2.0NRT,289.17,1.51,N
46.67335,32.75502,338.29,0.56,0.51,2022-08-29,0037,N,nominal,2.0NRT,291.53,4.64,N
46.67267,32.75593,326.17,0.56,0.51,2022-08-29,0037,N,nominal,2.0NRT,291.44,3.91,N
46.67448,32.74895,312.62,0.56,0.51,2022-08-29,0037,N,nominal,2.0NRT,290.53,3.91,N
49.95292,9.76515,302.18,0.34,0.56,2022-08-29,0037,N,nominal,2.0NRT,285.92,1.03,N
46.54023,31.70919,319.75,0.5,0.49,2022-08-29,0037,N,nominal,2.0NRT,291.92,2.25,N
46.53592,31.70687,313.29,0.5,0.49,2022-08-29,0037,N,nominal,2.0NRT,290.84,2.25,N
48.59367,20.84068,297.2,0.39,0.36,2022-08-29,0037,N,nominal,2.0NRT,281.65,1.07,N
48.64592,20.22115,311.25,0.4,0.37,2022-08-29,0037,N,nominal,2.0NRT,288.25,1.35,N
49.60192,8.03381,295.3,0.4,0.6,2022-08-29,0037,N,nominal,2.0NRT,284.51,0.23,N
49.50261,5.96027,301.99,0.49,0.65,2022-08-29,0037,N,nominal,2.0NRT,273.08,0.64,N
49.46535,6.00369,298.23,0.49,0.65,2022-08-29,0037,N,nominal,2.0NRT,279.58,0.86,N
46.75127,29.09067,298.79,0.39,0.44,2022-08-29,0037,N,nominal,2.0NRT,287.79,0.28,N
49.35758,6.74774,310.66,0.46,0.63,2022-08-29,0037,N,nominal,2.0NRT,286.82,1.34,N
49.24621,6.84705,316.68,0.45,0.63,2022-08-29,0037,N,nominal,2.0NRT,287.05,1.93,N
49.05719,8.32697,300.59,0.38,0.59,2022-08-29,0037,N,nominal,2.0NRT,288.2,0.46,N
44.77124,33.85965,305.83,0.35,0.57,2022-08-29,0037,N,nominal,2.0NRT,289.19,0.91,N
44.77221,33.85893,308.46,0.35,0.57,2022-08-29,0037,N,nominal,2.0NRT,289.64,0.85,N
45.37511,30.92495,322.22,0.5,0.49,2022-08-29,0037,N,nominal,2.0NRT,293.55,3.58,N
45.37358,30.93109,330.24,0.5,0.49,2022-08-29,0037,N,nominal,2.0NRT,294.07,3.58,N
47.03574,22.32969,301.85,0.39,0.36,2022-08-29,0035,N,nominal,2.0NRT,289.11,0.68,N
48.33126,9.73275,296.48,0.33,0.55,2022-08-29,0035,N,nominal,2.0NRT,284.47,0.67,N
45.4226,27.96423,305.68,0.56,0.43,2022-08-29,0035,N,nominal,2.0NRT,290.65,0.98,N
45.95279,25.28274,301.93,0.44,0.38,2022-08-29,0035,N,nominal,2.0NRT,287.56,0.91,N
47.3801,15.06689,298.02,0.56,0.43,2022-08-29,0035,N,nominal,2.0NRT,286.04,0.86,N
47.62752,7.23347,297.91,0.42,0.61,2022-08-29,0035,N,nominal,2.0NRT,287.59,0.62,N
46.88354,16.8119,299.46,0.47,0.4,2022-08-29,0035,N,nominal,2.0NRT,286.26,0.51,N
46.73697,15.57223,297.45,0.52,0.42,2022-08-29,0035,N,nominal,2.0NRT,286.62,0.58,N
45.29298,25.10985,299.94,0.44,0.39,2022-08-29,0035,N,nominal,2.0NRT,287.64,0.54,N
47.17245,7.56106,301.12,0.41,0.6,2022-08-29,0035,N,nominal,2.0NRT,286.73,0.87,N
45.12208,25.41678,309.75,0.46,0.39,2022-08-29,0035,N,nominal,2.0NRT,289.33,1.3,N
45.1488,17.53496,313.36,0.43,0.38,2022-08-29,0035,N,nominal,2.0NRT,287.35,1.61,N
45.1481,17.54045,314.65,0.43,0.38,2022-08-29,0035,N,nominal,2.0NRT,288.11,1.61,N
45.51973,11.49901,305.7,0.51,0.49,2022-08-29,0035,N,nominal,2.0NRT,274.23,1.6,N
43.90914,21.51185,305.2,0.39,0.36,2022-08-29,0035,N,nominal,2.0NRT,289.79,0.79,N
45.14611,9.93739,301.92,0.6,0.53,2022-08-29,0035,N,nominal,2.0NRT,289.25,1.49,N
45.14566,9.94525,301.25,0.6,0.53,2022-08-29,0035,N,nominal,2.0NRT,289.52,1.03,N
45.23885,2.11673,298.38,0.72,0.76,2022-08-29,0035,N,nominal,2.0NRT,284.97,0.91,N
45.23169,2.11386,296.7,0.72,0.76,2022-08-29,0035,N,nominal,2.0NRT,284.25,1.16,N
44.2171,17.89408,296.44,0.42,0.37,2022-08-29,0035,N,nominal,2.0NRT,286.22,1.08,N
43.28294,23.46415,302.21,0.42,0.38,2022-08-29,0035,N,nominal,2.0NRT,289.93,0.66,N
41.26532,31.4232,318.77,0.34,0.56,2022-08-29,0035,N,nominal,2.0NRT,293.73,1.99,N
41.25652,31.41465,328.98,0.34,0.56,2022-08-29,0035,N,nominal,2.0NRT,292.28,2.91,N
42.7151,24.16824,324.27,0.45,0.39,2022-08-29,0037,N,nominal,2.0NRT,288.82,4.68,N
42.71406,24.17362,328.37,0.45,0.39,2022-08-29,0037,N,nominal,2.0NRT,289.47,3.19,N
40.76711,32.21704,298.69,0.38,0.59,2022-08-29,0037,N,nominal,2.0NRT,284.55,0.45,N
41.02201,28.55292,309.48,0.5,0.49,2022-08-29,0037,N,nominal,2.0NRT,292.96,1.46,N
43.79699,7.37478,299.56,0.39,0.6,2022-08-29,0037,N,nominal,2.0NRT,289.51,0.81,N
40.41314,29.11554,307.75,0.55,0.51,2022-08-29,0037,N,nominal,2.0NRT,291.9,1.93,N
43.4454,4.89604,307.51,0.52,0.67,2022-08-29,0037,N,nominal,2.0NRT,291.14,2.19,N
43.43937,4.88227,302.72,0.52,0.67,2022-08-29,0037,N,nominal,2.0NRT,290.65,3.27,N
43.43925,4.88899,318.91,0.52,0.67,2022-08-29,0037,N,nominal,2.0NRT,292.08,2.19,N
43.44224,4.88307,303.05,0.52,0.67,2022-08-29,0037,N,nominal,2.0NRT,290.31,1.89,N
43.44209,4.88979,318.11,0.52,0.67,2022-08-29,0037,N,nominal,2.0NRT,291.91,1.89,N
43.44193,4.89655,304.28,0.52,0.67,2022-08-29,0037,N,nominal,2.0NRT,290.15,2.02,N
43.43582,4.88954,301.45,0.52,0.67,2022-08-29,0037,N,nominal,2.0NRT,291.37,1.89,N
39.83527,30.29865,297.77,0.33,0.55,2022-08-29,0037,N,nominal,2.0NRT,287.55,0.44,N
39.74337,30.19841,297.96,0.32,0.55,2022-08-29,0037,N,nominal,2.0NRT,286.49,0.61,N
39.4848,30.03991,307.2,0.32,0.55,2022-08-29,0037,N,nominal,2.0NRT,287.41,0.99,N
41.5008,19.74413,303.96,0.38,0.36,2022-08-29,0037,N,nominal,2.0NRT,291.18,0.7,N
41.90183,14.96368,346.28,0.49,0.4,2022-08-29,0037,N,nominal,2.0NRT,289.37,9.64,N
40.70566,22.81518,305.5,0.43,0.38,2022-08-29,0037,N,nominal,2.0NRT,292.94,0.99,N
40.67914,22.89792,328.38,0.44,0.38,2022-08-29,0037,N,nominal,2.0NRT,291.86,2.7,N
42.00993,12.71603,303.68,0.41,0.45,2022-08-29,0037,N,nominal,2.0NRT,288.92,0.93,N
39.86715,26.24594,306.91,0.41,0.45,2022-08-29,0037,N,nominal,2.0NRT,292.64,0.92,N
39.86314,26.24438,301.87,0.41,0.45,2022-08-29,0037,N,nominal,2.0NRT,291.82,0.92,N
40.62753,17.9998,318.49,0.39,0.36,2022-08-29,0037,N,nominal,2.0NRT,290.99,1.18,N
38.75406,26.95179,312.03,0.47,0.48,2022-08-29,0037,N,nominal,2.0NRT,293.5,1.59,N
38.73707,26.9452,315.64,0.47,0.48,2022-08-29,0037,N,nominal,2.0NRT,297.05,1.97,N
38.73228,26.96603,308.67,0.47,0.48,2022-08-29,0037,N,nominal,2.0NRT,293,0.75,N
38.73102,26.93131,307.4,0.47,0.48,2022-08-29,0037,N,nominal,2.0NRT,292.97,1.06,N
39.35461,22.98656,306.81,0.46,0.39,2022-08-29,0037,N,nominal,2.0NRT,293.44,0.8,N
39.17007,22.84135,306.62,0.45,0.39,2022-08-29,0037,N,nominal,2.0NRT,293.2,1.43,N
39.16556,22.84541,301.53,0.45,0.39,2022-08-29,0037,N,nominal,2.0NRT,291.43,1.4,N
38.37506,24.06325,303.86,0.52,0.42,2022-08-29,0037,N,nominal,2.0NRT,292.58,0.79,N
38.12957,23.52533,307.75,0.5,0.41,2022-08-29,0037,N,nominal,2.0NRT,293.15,1.25,N
38.79412,15.20829,312.35,0.45,0.39,2022-08-29,0037,N,nominal,2.0NRT,287.09,0.72,N
39.07948,9.01878,307.36,0.59,0.53,2022-08-29,0037,N,nominal,2.0NRT,297.23,2.52,N
37.75137,15.02839,299.67,0.44,0.39,2022-08-29,0037,N,nominal,2.0NRT,285.91,0.83,N
37.74768,15.00046,300.62,0.44,0.39,2022-08-29,0037,N,nominal,2.0NRT,285.16,0.83,N
37.83966,12.57048,312.33,0.56,0.43,2022-08-29,0037,N,nominal,2.0NRT,292.57,1.77,N
37.20977,15.16828,305.93,0.43,0.38,2022-08-29,0037,N,nominal,2.0NRT,294.69,1.87,N
36.87761,6.94202,304.1,0.36,0.58,2022-08-29,0039,N,nominal,2.0NRT,293.33,1.45,N
36.87713,6.95037,316.36,0.36,0.58,2022-08-29,0039,N,nominal,2.0NRT,293.09,1.65,N
36.88007,6.95264,312.18,0.36,0.58,2022-08-29,0039,N,nominal,2.0NRT,293.07,1.55,N
36.8677,6.97692,322.25,0.36,0.58,2022-08-29,0039,N,nominal,2.0NRT,295.05,1.8,N
36.86742,6.98132,319.14,0.36,0.58,2022-08-29,0039,N,nominal,2.0NRT,293.54,1.8,N
36.59,10.31909,303.64,0.47,0.48,2022-08-29,0039,N,nominal,2.0NRT,293.13,1.13,N
36.79438,7.68935,304.75,0.33,0.55,2022-08-29,0039,N,nominal,2.0NRT,293.68,0.56,N
36.79413,7.69309,303.46,0.33,0.55,2022-08-29,0039,N,nominal,2.0NRT,293.35,0.56,N
36.78923,7.68865,306.61,0.33,0.55,2022-08-29,0039,N,nominal,2.0NRT,293.06,0.56,N
36.78897,7.69244,306.55,0.33,0.55,2022-08-29,0039,N,nominal,2.0NRT,292.93,0.56,N
36.7802,7.66846,311.87,0.33,0.55,2022-08-29,0039,N,nominal,2.0NRT,292.46,0.98,N
36.76146,7.30647,315.92,0.35,0.57,2022-08-29,0039,N,nominal,2.0NRT,294.02,1.3,N
36.76255,7.3089,306.85,0.35,0.56,2022-08-29,0039,N,nominal,2.0NRT,293.11,1.35,N
36.74518,6.25309,345.22,0.4,0.6,2022-08-29,0039,N,nominal,2.0NRT,294.09,5.42,N
36.63002,3.23068,301.62,0.58,0.7,2022-08-29,0039,N,nominal,2.0NRT,290.61,0.61,N
36.15909,10.28437,306.17,0.47,0.48,2022-08-29,0039,N,nominal,2.0NRT,294.65,0.99,N
36.4314,6.62262,310.61,0.38,0.59,2022-08-29,0039,N,nominal,2.0NRT,292.19,1.57,N
35.77478,9.88751,304.72,0.49,0.48,2022-08-29,0039,N,nominal,2.0NRT,294.07,1.09,N
35.54948,6.86575,301.22,0.36,0.57,2022-08-29,0039,N,nominal,2.0NRT,290.15,0.71,N
35.23336,8.17008,303.45,0.6,0.53,2022-08-29,0039,N,nominal,2.0NRT,288.39,1.83,N
35.23241,8.17094,301.94,0.6,0.53,2022-08-29,0039,N,nominal,2.0NRT,288.32,1.4,N
35.3519,5.76032,313.33,0.41,0.61,2022-08-29,0039,N,nominal,2.0NRT,292.95,1.16,N
35.34622,5.76002,309.23,0.41,0.61,2022-08-29,0039,N,nominal,2.0NRT,291.49,1.16,N
34.98322,5.71337,307.01,0.41,0.61,2022-08-29,0039,N,nominal,2.0NRT,289.55,0.89,N
34.98138,5.71227,304.61,0.41,0.61,2022-08-29,0039,N,nominal,2.0NRT,288.04,1.63,N
42.34736,-6.34852,341.56,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,286.16,4.23,N
43.45066,4.89348,302.93,0.52,0.5,2022-08-29,0217,N,nominal,2.0NRT,289.9,3.07,N
43.4491,4.89971,316.19,0.52,0.5,2022-08-29,0217,N,nominal,2.0NRT,291.29,3.07,N
43.44469,4.8976,338.33,0.52,0.5,2022-08-29,0217,N,nominal,2.0NRT,294.12,3.07,N
43.44625,4.89139,311.39,0.52,0.5,2022-08-29,0217,N,nominal,2.0NRT,291.92,3.07,N
43.44341,4.88308,308.71,0.52,0.5,2022-08-29,0217,N,nominal,2.0NRT,291.7,1.47,N
43.44184,4.8893,319.27,0.52,0.5,2022-08-29,0217,N,nominal,2.0NRT,293.54,1.58,N
43.44028,4.89551,309.33,0.52,0.5,2022-08-29,0217,N,nominal,2.0NRT,291.25,1.58,N
43.439,4.881,305.22,0.52,0.5,2022-08-29,0217,N,nominal,2.0NRT,292.29,1.47,N
43.43743,4.88722,306.9,0.52,0.5,2022-08-29,0217,N,nominal,2.0NRT,292.15,1.58,N
43.43587,4.89343,305.79,0.52,0.5,2022-08-29,0217,N,nominal,2.0NRT,292.01,1.58,N
43.02355,3.02912,302.87,0.44,0.46,2022-08-29,0217,N,nominal,2.0NRT,292.37,0.77,N
42.50534,0.26177,300.98,0.51,0.41,2022-08-29,0217,N,nominal,2.0NRT,283.15,7.44,N
42.50278,0.25496,347.63,0.51,0.41,2022-08-29,0217,N,nominal,2.0NRT,290.92,7.44,N
42.50139,0.2616,305.96,0.51,0.41,2022-08-29,0217,N,nominal,2.0NRT,284.71,7.44,N
43.54056,-5.83152,306.5,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,289.93,0.64,N
43.53726,-5.83245,302.22,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,289.54,0.64,N
42.81567,-1.74199,304.78,0.43,0.38,2022-08-29,0217,N,nominal,2.0NRT,289.7,0.75,N
42.81223,-1.74317,307.52,0.43,0.38,2022-08-29,0217,N,nominal,2.0NRT,289.08,0.75,N
42.46929,-1.44221,303.72,0.45,0.39,2022-08-29,0217,N,nominal,2.0NRT,281.42,1.25,N
43.34584,-8.43405,299.7,0.43,0.38,2022-08-29,0217,N,nominal,2.0NRT,288.5,0.51,N
41.40478,1.99797,308.72,0.43,0.46,2022-08-29,0217,N,nominal,2.0NRT,293.23,0.89,N
41.31204,1.6632,309.64,0.42,0.45,2022-08-29,0217,N,nominal,2.0NRT,292.49,0.93,N
42.91863,-8.80909,299.39,0.44,0.38,2022-08-29,0217,N,nominal,2.0NRT,289.04,1.01,N
42.55139,-6.7693,296.68,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,285.17,0.44,N
42.37226,-6.30817,332.38,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,288.09,2.98,N
42.36895,-6.30904,342.73,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,312.01,14.48,N
42.36964,-6.31371,319.48,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,290.75,14.48,N
42.36826,-6.30438,309.27,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,287.66,20.3,N
42.36565,-6.30992,323.18,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,294.6,14.48,N
42.36496,-6.30526,340.89,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,302.02,20.3,N
42.36427,-6.3006,355.53,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,306,20.3,N
42.36357,-6.29593,321.78,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,287.48,3.82,N
42.36634,-6.31458,315.24,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,291.66,14.48,N
42.36166,-6.30614,326.22,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,296.94,4.01,N
42.36096,-6.30148,324.4,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,293.08,4.01,N
42.36027,-6.29681,344.26,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,294.16,11.69,N
42.36304,-6.31546,307.67,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,290.33,1.86,N
42.36235,-6.3108,316.61,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,293.64,1.86,N
42.35766,-6.30236,327.45,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,292.76,4.01,N
42.35697,-6.29769,335.27,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,293.68,11.69,N
42.35905,-6.31168,309.11,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,291.29,1.86,N
42.35836,-6.30702,306.27,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,290.6,4.01,N
42.36127,-6.3498,330.73,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,289.99,18.8,N
42.36058,-6.34515,356.93,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,303.62,15.61,N
42.35989,-6.34049,349.79,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,302.76,15.61,N
42.3592,-6.33582,326.83,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,291.02,2.68,N
42.35436,-6.30324,351.86,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,298,12.38,N
42.35367,-6.29858,336.91,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,300.31,16.6,N
42.35782,-6.32652,310.22,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,292.53,1.98,N
42.35713,-6.32187,306.56,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,291.66,1.98,N
42.35644,-6.31721,308.5,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,291.48,2.23,N
42.35796,-6.35065,339.52,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,302.08,18.8,N
42.35727,-6.34599,351.36,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,311.1,15.61,N
42.35658,-6.34133,346.15,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,300.34,15.61,N
42.35521,-6.33203,335.68,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,297,2.68,N
42.35452,-6.32739,321.4,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,294.83,1.98,N
42.35382,-6.32274,321.18,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,293.38,1.98,N
42.35313,-6.31809,320.92,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,292.75,2.23,N
42.35106,-6.30413,325.61,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,292.78,12.38,N
42.35037,-6.29948,329.95,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,293.45,16.6,N
42.35589,-6.33667,306.22,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,290.45,2.68,N
42.35466,-6.3515,342.67,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,294.4,18.05,N
42.35397,-6.34683,353.97,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,303.85,7.38,N
42.35052,-6.32362,325.35,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,289.06,4.68,N
42.34776,-6.30501,320.58,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,291.49,3.78,N
42.34707,-6.30037,343.85,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,290.11,6.11,N
42.35535,-6.35614,302.85,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,281.81,18.05,N
42.35328,-6.34218,318.07,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,287.7,7.38,N
42.34845,-6.30965,301.96,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,286.16,3.78,N
42.35204,-6.35696,339.24,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,284.98,18.05,N
42.35135,-6.35233,352.2,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,304.43,18.05,N
42.35066,-6.34768,348.33,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,297.41,7.38,N
42.34446,-6.30588,348.2,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,286.12,3.78,N
42.35272,-6.36157,304.71,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,281.04,1.24,N
42.34997,-6.34303,304.19,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,282.89,7.38,N
42.34653,-6.31982,303.99,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,283.31,2.44,N
42.34515,-6.31052,306.48,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,278.81,3.78,N
42.34377,-6.30124,301.13,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,275.52,6.11,N
42.34941,-6.36238,341.44,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,289.02,15.29,N
42.34873,-6.35778,351.03,0.39,0.36,2022-08-29,0217,N,nominal,2.0NRT,311.53,29.03,N
